[2026-03-19 21:00:04] Starting overnight autoresearch for SPY
[2026-03-19 21:00:04] Results directory: autoresearch_results/spy_20260320
[2026-03-19 21:00:04] Experiment timeout: 60s
[2026-03-19 21:00:04] Slippage: 0.01%
[2026-03-19 21:00:09] Total parameter combinations to test: 632
[2026-03-19 21:00:09] Starting EMA Crossover sweep (49 combos)...
[2026-03-19 21:10:32] Experiment 395/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=15, overbought=80) | train=0.2083 test=N/A | ❌
[2026-03-19 21:10:35] Experiment 396/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=15, overbought=85) | train=0.2941 test=N/A | ❌
[2026-03-19 21:10:38] Experiment 397/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=15, overbought=90) | train=0.4205 test=N/A | ❌
[2026-03-19 21:10:40] Experiment 398/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=15, overbought=95) | train=0.4265 test=N/A | ❌
[2026-03-19 21:10:43] Experiment 399/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=20, overbought=80) | train=0.2856 test=N/A | ❌
[2026-03-19 21:10:46] Experiment 400/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=20, overbought=85) | train=0.3186 test=N/A | ❌
[2026-03-19 21:10:49] Experiment 401/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=20, overbought=90) | train=0.4421 test=N/A | ❌
[2026-03-19 21:10:51] Experiment 402/632 | RSI(2) Connors (rsi_period=4, sma_period=150, oversold=20, overbought=95) | train=0.4563 test=N/A | ❌
[2026-03-19 21:10:54] Experiment 403/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=5, overbought=80) | train=-0.1069 test=N/A | ❌
[2026-03-19 21:10:57] Experiment 404/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=5, overbought=85) | train=-0.0647 test=N/A | ❌
[2026-03-19 21:11:00] Experiment 405/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=5, overbought=90) | train=0.2244 test=N/A | ❌
[2026-03-19 21:11:03] Experiment 406/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=5, overbought=95) | train=0.1776 test=N/A | ❌
[2026-03-19 21:11:06] Experiment 407/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=10, overbought=80) | train=-0.0518 test=N/A | ❌
[2026-03-19 21:11:09] Experiment 408/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=10, overbought=85) | train=-0.0009 test=N/A | ❌
[2026-03-19 21:11:12] Experiment 409/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=10, overbought=90) | train=0.1882 test=N/A | ❌
[2026-03-19 21:11:15] Experiment 410/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=10, overbought=95) | train=0.1548 test=N/A | ❌
[2026-03-19 21:11:18] Experiment 411/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=15, overbought=80) | train=0.1896 test=N/A | ❌
[2026-03-19 21:11:21] Experiment 412/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=15, overbought=85) | train=0.2604 test=N/A | ❌
[2026-03-19 21:11:24] Experiment 413/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=15, overbought=90) | train=0.3981 test=N/A | ❌
[2026-03-19 21:11:26] Experiment 414/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=15, overbought=95) | train=0.4045 test=N/A | ❌
[2026-03-19 21:11:29] Experiment 415/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=20, overbought=80) | train=0.2120 test=N/A | ❌
[2026-03-19 21:11:32] Experiment 416/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=20, overbought=85) | train=0.2317 test=N/A | ❌
[2026-03-19 21:11:35] Experiment 417/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=20, overbought=90) | train=0.3702 test=N/A | ❌
[2026-03-19 21:11:38] Experiment 418/632 | RSI(2) Connors (rsi_period=4, sma_period=200, oversold=20, overbought=95) | train=0.3858 test=N/A | ❌
[2026-03-19 21:11:39] Completed RSI(2) Connors sweep
[2026-03-19 21:11:39] Starting Bollinger Breakout sweep (20 combos)...
[2026-03-19 21:11:41] Experiment 419/632 | Bollinger Breakout (period=10, std_dev=1.5) | train=0.6542 test=N/A | ❌
[2026-03-19 21:11:43] Experiment 420/632 | Bollinger Breakout (period=10, std_dev=2.0) | train=0.0653 test=N/A | ❌
[2026-03-19 21:11:45] Experiment 421/632 | Bollinger Breakout (period=10, std_dev=2.5) | train=0.2795 test=N/A | ❌
[2026-03-19 21:11:48] Experiment 422/632 | Bollinger Breakout (period=10, std_dev=3.0) | train=0.0000 test=N/A | ❌
[2026-03-19 21:11:51] Experiment 423/632 | Bollinger Breakout (period=15, std_dev=1.5) | train=0.6649 test=N/A | ❌
[2026-03-19 21:11:54] Experiment 424/632 | Bollinger Breakout (period=15, std_dev=2.0) | train=0.1225 test=N/A | ❌
[2026-03-19 21:11:57] Experiment 425/632 | Bollinger Breakout (period=15, std_dev=2.5) | train=0.4579 test=N/A | ❌
[2026-03-19 21:12:00] Experiment 426/632 | Bollinger Breakout (period=15, std_dev=3.0) | train=0.5907 test=N/A | ❌
[2026-03-19 21:12:03] Experiment 427/632 | Bollinger Breakout (period=20, std_dev=1.5) | train=0.9377 test=N/A | ❌
[2026-03-19 21:12:06] Experiment 428/632 | Bollinger Breakout (period=20, std_dev=2.0) | train=0.2277 test=N/A | ❌
[2026-03-19 21:12:10] Experiment 429/632 | Bollinger Breakout (period=20, std_dev=2.5) | train=0.3261 test=N/A | ❌
[2026-03-19 21:12:13] Experiment 430/632 | Bollinger Breakout (period=20, std_dev=3.0) | train=0.6031 test=N/A | ❌
[2026-03-19 21:12:17] Experiment 431/632 | Bollinger Breakout (period=25, std_dev=1.5) | train=0.9076 test=N/A | ❌
[2026-03-19 21:12:21] Experiment 432/632 | Bollinger Breakout (period=25, std_dev=2.0) | train=0.2386 test=N/A | ❌
[2026-03-19 21:12:25] Experiment 433/632 | Bollinger Breakout (period=25, std_dev=2.5) | train=0.0693 test=N/A | ❌
[2026-03-19 21:12:29] Experiment 434/632 | Bollinger Breakout (period=25, std_dev=3.0) | train=0.0000 test=N/A | ❌
[2026-03-19 21:12:34] Experiment 435/632 | Bollinger Breakout (period=30, std_dev=1.5) | train=0.9406 test=N/A | ❌
[2026-03-19 21:12:38] Experiment 436/632 | Bollinger Breakout (period=30, std_dev=2.0) | train=0.3709 test=N/A | ❌
[2026-03-19 21:12:43] Experiment 437/632 | Bollinger Breakout (period=30, std_dev=2.5) | train=-0.0044 test=N/A | ❌
[2026-03-19 21:12:47] Experiment 438/632 | Bollinger Breakout (period=30, std_dev=3.0) | train=0.6339 test=N/A | ❌
[2026-03-19 21:12:48] Completed Bollinger Breakout sweep
[2026-03-19 21:12:48] Starting Donchian Breakout sweep (30 combos)...
[2026-03-19 21:12:50] Experiment 439/632 | Donchian Breakout (entry_period=10, exit_period=5) | train=0.8628 test=N/A | ❌
[2026-03-19 21:12:54] Experiment 440/632 | Donchian Breakout (entry_period=10, exit_period=7) | train=1.0105 test=N/A | ❌
[2026-03-19 21:12:57] Experiment 441/632 | Donchian Breakout (entry_period=10, exit_period=10) | train=0.8765 test=N/A | ❌
[2026-03-19 21:13:01] Experiment 442/632 | Donchian Breakout (entry_period=10, exit_period=15) | train=0.7827 test=N/A | ❌
[2026-03-19 21:13:06] Experiment 443/632 | Donchian Breakout (entry_period=10, exit_period=20) | train=0.9001 test=N/A | ❌
[2026-03-19 21:13:10] Experiment 444/632 | Donchian Breakout (entry_period=15, exit_period=5) | train=0.8522 test=N/A | ❌
[2026-03-19 21:13:14] Experiment 445/632 | Donchian Breakout (entry_period=15, exit_period=7) | train=1.0028 test=N/A | ❌
[2026-03-19 21:13:18] Experiment 446/632 | Donchian Breakout (entry_period=15, exit_period=10) | train=0.9710 test=N/A | ❌
[2026-03-19 21:13:23] Experiment 447/632 | Donchian Breakout (entry_period=15, exit_period=15) | train=0.7890 test=N/A | ❌
[2026-03-19 21:13:28] Experiment 448/632 | Donchian Breakout (entry_period=15, exit_period=20) | train=0.9099 test=N/A | ❌
[2026-03-19 21:13:32] Experiment 449/632 | Donchian Breakout (entry_period=20, exit_period=5) | train=0.9073 test=N/A | ❌
[2026-03-19 21:13:36] Experiment 450/632 | Donchian Breakout (entry_period=20, exit_period=7) | train=1.0570 test=N/A | ❌
[2026-03-19 21:13:41] Experiment 451/632 | Donchian Breakout (entry_period=20, exit_period=10) | train=0.9971 test=N/A | ❌
[2026-03-19 21:13:46] Experiment 452/632 | Donchian Breakout (entry_period=20, exit_period=15) | train=0.8011 test=N/A | ❌
[2026-03-19 21:13:52] Experiment 453/632 | Donchian Breakout (entry_period=20, exit_period=20) | train=0.9576 test=N/A | ❌
[2026-03-19 21:13:57] Experiment 454/632 | Donchian Breakout (entry_period=25, exit_period=5) | train=0.7161 test=N/A | ❌
[2026-03-19 21:14:01] Experiment 455/632 | Donchian Breakout (entry_period=25, exit_period=7) | train=0.8890 test=N/A | ❌
[2026-03-19 21:14:07] Experiment 456/632 | Donchian Breakout (entry_period=25, exit_period=10) | train=0.8514 test=N/A | ❌
[2026-03-19 21:14:12] Experiment 457/632 | Donchian Breakout (entry_period=25, exit_period=15) | train=0.6707 test=N/A | ❌
[2026-03-19 21:14:19] Experiment 458/632 | Donchian Breakout (entry_period=25, exit_period=20) | train=0.7931 test=N/A | ❌
[2026-03-19 21:14:24] Experiment 459/632 | Donchian Breakout (entry_period=30, exit_period=5) | train=0.9081 test=N/A | ❌
[2026-03-19 21:14:29] Experiment 460/632 | Donchian Breakout (entry_period=30, exit_period=7) | train=0.9256 test=N/A | ❌
[2026-03-19 21:14:35] Experiment 461/632 | Donchian Breakout (entry_period=30, exit_period=10) | train=0.8765 test=N/A | ❌
[2026-03-19 21:14:41] Experiment 462/632 | Donchian Breakout (entry_period=30, exit_period=15) | train=0.7752 test=N/A | ❌
[2026-03-19 21:14:47] Experiment 463/632 | Donchian Breakout (entry_period=30, exit_period=20) | train=0.8978 test=N/A | ❌
[2026-03-19 21:14:53] Experiment 464/632 | Donchian Breakout (entry_period=40, exit_period=5) | train=1.0820 test=N/A | ❌
[2026-03-19 21:15:00] Experiment 465/632 | Donchian Breakout (entry_period=40, exit_period=7) | train=0.9681 test=N/A | ❌
[2026-03-19 21:15:06] Experiment 466/632 | Donchian Breakout (entry_period=40, exit_period=10) | train=0.9290 test=N/A | ❌
[2026-03-19 21:15:13] Experiment 467/632 | Donchian Breakout (entry_period=40, exit_period=15) | train=0.7684 test=N/A | ❌
[2026-03-19 21:15:21] Experiment 468/632 | Donchian Breakout (entry_period=40, exit_period=20) | train=0.9378 test=N/A | ❌
[2026-03-19 21:15:21] Completed Donchian Breakout sweep
[2026-03-19 21:15:21] Starting MA+ATR Mean Reversion sweep (100 combos)...
[2026-03-19 21:15:24] Experiment 469/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=0.5, exit_multiplier=0.25) | train=0.7131 test=N/A | ❌
[2026-03-19 21:15:26] Experiment 470/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=0.5, exit_multiplier=0.5) | train=0.7550 test=N/A | ❌
[2026-03-19 21:15:29] Experiment 471/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=0.5, exit_multiplier=0.75) | train=0.6715 test=N/A | ❌
[2026-03-19 21:15:32] Experiment 472/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=0.5, exit_multiplier=1.0) | train=0.9999 test=N/A | ❌
[2026-03-19 21:15:35] Experiment 473/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=0.75, exit_multiplier=0.25) | train=0.3895 test=N/A | ❌
[2026-03-19 21:15:38] Experiment 474/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=0.75, exit_multiplier=0.5) | train=0.4199 test=N/A | ❌
[2026-03-19 21:15:41] Experiment 475/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=0.75, exit_multiplier=0.75) | train=0.3441 test=N/A | ❌
[2026-03-19 21:15:44] Experiment 476/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=0.75, exit_multiplier=1.0) | train=0.7704 test=N/A | ❌
[2026-03-19 21:15:47] Experiment 477/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=1.0, exit_multiplier=0.25) | train=0.5894 test=N/A | ❌
[2026-03-19 21:15:50] Experiment 478/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=1.0, exit_multiplier=0.5) | train=0.5928 test=N/A | ❌
[2026-03-19 21:15:53] Experiment 479/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=1.0, exit_multiplier=0.75) | train=0.6048 test=N/A | ❌
[2026-03-19 21:15:55] Experiment 480/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=1.0, exit_multiplier=1.0) | train=1.1229 test=N/A | ❌
[2026-03-19 21:15:58] Experiment 481/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=1.25, exit_multiplier=0.25) | train=0.3809 test=N/A | ❌
[2026-03-19 21:16:01] Experiment 482/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=1.25, exit_multiplier=0.5) | train=0.4136 test=N/A | ❌
[2026-03-19 21:16:04] Experiment 483/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=1.25, exit_multiplier=0.75) | train=0.3592 test=N/A | ❌
[2026-03-19 21:16:07] Experiment 484/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=1.25, exit_multiplier=1.0) | train=0.7480 test=N/A | ❌
[2026-03-19 21:16:10] Experiment 485/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=1.5, exit_multiplier=0.25) | train=0.5165 test=N/A | ❌
[2026-03-19 21:16:13] Experiment 486/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=1.5, exit_multiplier=0.5) | train=0.5186 test=N/A | ❌
[2026-03-19 21:16:16] Experiment 487/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=1.5, exit_multiplier=0.75) | train=0.5450 test=N/A | ❌
[2026-03-19 21:16:19] Experiment 488/632 | MA+ATR Mean Reversion (ma_period=20, entry_multiplier=1.5, exit_multiplier=1.0) | train=0.9010 test=N/A | ❌
[2026-03-19 21:16:22] Experiment 489/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=0.5, exit_multiplier=0.25) | train=0.5728 test=N/A | ❌
[2026-03-19 21:16:25] Experiment 490/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=0.5, exit_multiplier=0.5) | train=0.5987 test=N/A | ❌
[2026-03-19 21:16:28] Experiment 491/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=0.5, exit_multiplier=0.75) | train=0.4231 test=N/A | ❌
[2026-03-19 21:16:31] Experiment 492/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=0.5, exit_multiplier=1.0) | train=0.8082 test=N/A | ❌
[2026-03-19 21:16:34] Experiment 493/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=0.75, exit_multiplier=0.25) | train=0.3515 test=N/A | ❌
[2026-03-19 21:16:37] Experiment 494/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=0.75, exit_multiplier=0.5) | train=0.3629 test=N/A | ❌
[2026-03-19 21:16:41] Experiment 495/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=0.75, exit_multiplier=0.75) | train=0.2156 test=N/A | ❌
[2026-03-19 21:16:44] Experiment 496/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=0.75, exit_multiplier=1.0) | train=0.5936 test=N/A | ❌
[2026-03-19 21:16:47] Experiment 497/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=1.0, exit_multiplier=0.25) | train=0.3943 test=N/A | ❌
[2026-03-19 21:16:50] Experiment 498/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=1.0, exit_multiplier=0.5) | train=0.4016 test=N/A | ❌
[2026-03-19 21:16:53] Experiment 499/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=1.0, exit_multiplier=0.75) | train=0.3730 test=N/A | ❌
[2026-03-19 21:16:56] Experiment 500/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=1.0, exit_multiplier=1.0) | train=0.7551 test=N/A | ❌
[2026-03-19 21:16:59] Experiment 501/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=1.25, exit_multiplier=0.25) | train=0.1919 test=N/A | ❌
[2026-03-19 21:17:02] Experiment 502/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=1.25, exit_multiplier=0.5) | train=0.2514 test=N/A | ❌
[2026-03-19 21:17:06] Experiment 503/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=1.25, exit_multiplier=0.75) | train=0.2713 test=N/A | ❌
[2026-03-19 21:17:09] Experiment 504/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=1.25, exit_multiplier=1.0) | train=0.6159 test=N/A | ❌
[2026-03-19 21:17:12] Experiment 505/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=1.5, exit_multiplier=0.25) | train=0.3261 test=N/A | ❌
[2026-03-19 21:17:15] Experiment 506/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=1.5, exit_multiplier=0.5) | train=0.3773 test=N/A | ❌
[2026-03-19 21:17:18] Experiment 507/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=1.5, exit_multiplier=0.75) | train=0.4532 test=N/A | ❌
[2026-03-19 21:17:21] Experiment 508/632 | MA+ATR Mean Reversion (ma_period=30, entry_multiplier=1.5, exit_multiplier=1.0) | train=0.7795 test=N/A | ❌
[2026-03-19 21:17:25] Experiment 509/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=0.5, exit_multiplier=0.25) | train=0.4355 test=N/A | ❌
[2026-03-19 21:17:28] Experiment 510/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=0.5, exit_multiplier=0.5) | train=0.4423 test=N/A | ❌
[2026-03-19 21:17:32] Experiment 511/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=0.5, exit_multiplier=0.75) | train=0.4825 test=N/A | ❌
[2026-03-19 21:17:35] Experiment 512/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=0.5, exit_multiplier=1.0) | train=0.7776 test=N/A | ❌
[2026-03-19 21:17:38] Experiment 513/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=0.75, exit_multiplier=0.25) | train=0.2388 test=N/A | ❌
[2026-03-19 21:17:42] Experiment 514/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=0.75, exit_multiplier=0.5) | train=0.2323 test=N/A | ❌
[2026-03-19 21:17:45] Experiment 515/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=0.75, exit_multiplier=0.75) | train=0.2569 test=N/A | ❌
[2026-03-19 21:17:48] Experiment 516/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=0.75, exit_multiplier=1.0) | train=0.5421 test=N/A | ❌
[2026-03-19 21:17:52] Experiment 517/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=1.0, exit_multiplier=0.25) | train=0.3388 test=N/A | ❌
[2026-03-19 21:17:55] Experiment 518/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=1.0, exit_multiplier=0.5) | train=0.3565 test=N/A | ❌
[2026-03-19 21:17:58] Experiment 519/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=1.0, exit_multiplier=0.75) | train=0.3836 test=N/A | ❌
[2026-03-19 21:18:02] Experiment 520/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=1.0, exit_multiplier=1.0) | train=0.6903 test=N/A | ❌
[2026-03-19 21:18:05] Experiment 521/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=1.25, exit_multiplier=0.25) | train=0.0042 test=N/A | ❌
[2026-03-19 21:18:08] Experiment 522/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=1.25, exit_multiplier=0.5) | train=0.0789 test=N/A | ❌
[2026-03-19 21:18:12] Experiment 523/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=1.25, exit_multiplier=0.75) | train=0.1058 test=N/A | ❌
[2026-03-19 21:18:15] Experiment 524/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=1.25, exit_multiplier=1.0) | train=0.4388 test=N/A | ❌
[2026-03-19 21:18:18] Experiment 525/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=1.5, exit_multiplier=0.25) | train=0.1766 test=N/A | ❌
[2026-03-19 21:18:22] Experiment 526/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=1.5, exit_multiplier=0.5) | train=0.2407 test=N/A | ❌
[2026-03-19 21:18:25] Experiment 527/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=1.5, exit_multiplier=0.75) | train=0.3399 test=N/A | ❌
[2026-03-19 21:18:29] Experiment 528/632 | MA+ATR Mean Reversion (ma_period=40, entry_multiplier=1.5, exit_multiplier=1.0) | train=0.6487 test=N/A | ❌
[2026-03-19 21:18:32] Experiment 529/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=0.5, exit_multiplier=0.25) | train=0.3790 test=N/A | ❌
[2026-03-19 21:18:36] Experiment 530/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=0.5, exit_multiplier=0.5) | train=0.3347 test=N/A | ❌
[2026-03-19 21:18:39] Experiment 531/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=0.5, exit_multiplier=0.75) | train=0.3685 test=N/A | ❌
[2026-03-19 21:18:43] Experiment 532/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=0.5, exit_multiplier=1.0) | train=0.7073 test=N/A | ❌
[2026-03-19 21:18:46] Experiment 533/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=0.75, exit_multiplier=0.25) | train=0.1397 test=N/A | ❌
[2026-03-19 21:18:50] Experiment 534/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=0.75, exit_multiplier=0.5) | train=0.0843 test=N/A | ❌
[2026-03-19 21:18:53] Experiment 535/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=0.75, exit_multiplier=0.75) | train=0.1033 test=N/A | ❌
[2026-03-19 21:18:57] Experiment 536/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=0.75, exit_multiplier=1.0) | train=0.4334 test=N/A | ❌
[2026-03-19 21:19:00] Experiment 537/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=1.0, exit_multiplier=0.25) | train=0.3368 test=N/A | ❌
[2026-03-19 21:19:04] Experiment 538/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=1.0, exit_multiplier=0.5) | train=0.3420 test=N/A | ❌
[2026-03-19 21:19:07] Experiment 539/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=1.0, exit_multiplier=0.75) | train=0.3125 test=N/A | ❌
[2026-03-19 21:19:11] Experiment 540/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=1.0, exit_multiplier=1.0) | train=0.6868 test=N/A | ❌
[2026-03-19 21:19:15] Experiment 541/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=1.25, exit_multiplier=0.25) | train=0.0797 test=N/A | ❌
[2026-03-19 21:19:18] Experiment 542/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=1.25, exit_multiplier=0.5) | train=0.1347 test=N/A | ❌
[2026-03-19 21:19:22] Experiment 543/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=1.25, exit_multiplier=0.75) | train=0.1778 test=N/A | ❌
[2026-03-19 21:19:25] Experiment 544/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=1.25, exit_multiplier=1.0) | train=0.5298 test=N/A | ❌
[2026-03-19 21:19:29] Experiment 545/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=1.5, exit_multiplier=0.25) | train=0.2400 test=N/A | ❌
[2026-03-19 21:19:32] Experiment 546/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=1.5, exit_multiplier=0.5) | train=0.2836 test=N/A | ❌
[2026-03-19 21:19:36] Experiment 547/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=1.5, exit_multiplier=0.75) | train=0.3921 test=N/A | ❌
[2026-03-19 21:19:39] Experiment 548/632 | MA+ATR Mean Reversion (ma_period=50, entry_multiplier=1.5, exit_multiplier=1.0) | train=0.7191 test=N/A | ❌
[2026-03-19 21:19:43] Experiment 549/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=0.5, exit_multiplier=0.25) | train=0.4584 test=N/A | ❌
[2026-03-19 21:19:47] Experiment 550/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=0.5, exit_multiplier=0.5) | train=0.3745 test=N/A | ❌
[2026-03-19 21:19:50] Experiment 551/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=0.5, exit_multiplier=0.75) | train=0.3375 test=N/A | ❌
[2026-03-19 21:19:54] Experiment 552/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=0.5, exit_multiplier=1.0) | train=0.7335 test=N/A | ❌
[2026-03-19 21:19:58] Experiment 553/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=0.75, exit_multiplier=0.25) | train=0.2700 test=N/A | ❌
[2026-03-19 21:20:03] Experiment 554/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=0.75, exit_multiplier=0.5) | train=0.2078 test=N/A | ❌
[2026-03-19 21:20:06] Experiment 555/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=0.75, exit_multiplier=0.75) | train=0.1496 test=N/A | ❌
[2026-03-19 21:20:10] Experiment 556/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=0.75, exit_multiplier=1.0) | train=0.5080 test=N/A | ❌
[2026-03-19 21:20:14] Experiment 557/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=1.0, exit_multiplier=0.25) | train=0.4978 test=N/A | ❌
[2026-03-19 21:20:17] Experiment 558/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=1.0, exit_multiplier=0.5) | train=0.4925 test=N/A | ❌
[2026-03-19 21:20:21] Experiment 559/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=1.0, exit_multiplier=0.75) | train=0.3819 test=N/A | ❌
[2026-03-19 21:20:25] Experiment 560/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=1.0, exit_multiplier=1.0) | train=0.7826 test=N/A | ❌
[2026-03-19 21:20:29] Experiment 561/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=1.25, exit_multiplier=0.25) | train=0.1510 test=N/A | ❌
[2026-03-19 21:20:33] Experiment 562/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=1.25, exit_multiplier=0.5) | train=0.2184 test=N/A | ❌
[2026-03-19 21:20:36] Experiment 563/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=1.25, exit_multiplier=0.75) | train=0.2532 test=N/A | ❌
[2026-03-19 21:20:40] Experiment 564/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=1.25, exit_multiplier=1.0) | train=0.6841 test=N/A | ❌
[2026-03-19 21:20:44] Experiment 565/632 | MA+ATR Mean Reversion (ma_period=60, entry_multiplier=1.5, exit_multiplier=0.25) | train=0.3138 test=N/A | ❌
